102,102,102,102,102,102,102,102,10,99,94,99,95,0,83,83,83,83,83,83,20,20,20,84,84,84,84,84,84,20,20,20,85,85,85,85,85,85,0,95,99,92,99,10,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,10,99,99,99,95,20,83,83,83,83,83,83,10,0,10,84,84,84,84,84,84,10,0,10,85,85,85,85,85,85,20,95,99,99,99,10,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,10,10,65,10,10,20,83,83,83,83,83,83,10,0,10,84,84,84,84,84,84,10,0,10,85,85,85,85,85,85,20,10,10,63,10,10,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,20,10,10,0,0,10,10,10,0,10,10,10,20,20,10,10,10,0,10,10,10,0,0,10,10,20,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,20,20,20,0,0,0,0,0,0,0,20,20,20,20,20,20,0,0,0,0,0,0,0,20,20,20,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,10,10,10,0,0,10,10,10,20,10,10,10,0,0,10,10,10,20,10,10,10,0,0,10,10,10,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,20,86,86,86,86,86,86,10,20,10,87,87,87,87,87,87,10,20,10,88,88,88,88,88,88,20,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,20,86,86,86,86,86,86,10,20,10,87,87,87,87,87,87,10,20,10,88,88,88,88,88,88,20,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,20,86,86,86,86,86,86,0,20,0,87,87,87,87,87,87,0,20,0,88,88,88,88,88,88,20,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,20,86,86,86,86,86,86,0,20,0,87,87,87,87,87,87,0,20,0,88,88,88,88,88,88,20,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,20,86,86,86,86,86,86,0,20,0,87,87,87,87,87,87,0,20,0,88,88,88,88,88,88,20,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,20,86,86,86,86,86,86,10,20,10,87,87,87,87,87,87,10,20,10,88,88,88,88,88,88,20,10,101,101,101,101,101,101,101,101,101,101,101,101
100,100,100,100,100,100,100,100,100,100,100,102,10,20,86,86,86,86,86,86,10,20,10,87,87,87,87,87,87,10,20,10,88,88,88,88,88,88,20,10,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,102,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,100,100,100,100,100,100,100,100,100,100,100,100
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,102,102,100,100,102,102,102,102,100,100,100,100,100,100,100,100,101,101,101,101,101,101,101,101,100,100,101,101,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,102,102,100,100,102,102,102,102,100,100,100,100,100,100,100,100,101,101,101,101,101,101,101,101,100,100,101,101,101,101,101,101,101,101,101,101,101,101,101,101
