102,102,102,102,102,102,102,102,10,10,10,10,10,20,10,10,0,0,10,10,20,10,84,10,10,84,84,10,10,84,10,20,10,10,0,0,10,10,20,10,10,10,10,10,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,10,99,99,99,95,20,10,83,83,83,83,10,10,10,84,10,84,84,84,84,10,84,10,10,10,85,85,85,85,10,20,95,99,99,99,10,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,10,99,93,99,95,0,20,83,83,83,83,20,0,50,84,84,84,10,10,84,84,84,51,0,20,85,85,85,85,20,0,95,99,91,99,10,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,10,99,99,99,95,0,20,83,83,83,83,20,0,52,84,84,84,84,84,84,84,84,53,0,20,85,85,85,85,20,0,95,99,99,99,10,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,10,99,94,99,95,0,20,83,83,83,83,20,0,54,84,84,84,10,10,84,84,84,55,0,20,85,85,85,85,20,0,95,99,92,99,10,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,10,99,99,99,95,20,10,83,83,83,83,10,10,10,84,10,84,84,84,84,10,84,10,10,10,85,85,85,85,10,20,95,99,99,99,10,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,10,10,10,10,10,20,10,10,0,0,10,10,20,10,84,10,10,84,84,10,10,84,10,20,10,10,0,0,10,10,20,10,10,10,10,10,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,20,0,20,0,0,0,0,20,10,84,84,84,84,84,84,84,84,10,20,0,0,0,0,20,0,20,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,0,10,10,20,20,10,10,0,10,84,84,84,84,84,84,84,84,10,0,10,10,20,20,10,10,0,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,0,0,0,20,20,0,0,0,10,84,10,10,84,84,10,10,84,10,0,0,20,20,20,20,0,0,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,0,10,0,0,0,0,10,0,10,84,84,10,84,84,10,84,84,10,10,10,10,10,10,10,10,10,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,0,10,10,0,0,10,10,0,10,84,10,10,84,84,10,10,84,10,101,101,101,101,101,100,100,101,101,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,0,20,20,0,0,20,20,0,10,84,84,84,84,84,84,84,84,10,101,101,101,101,101,100,100,101,101,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,10,10,10,20,20,10,10,10,10,10,10,10,20,20,10,10,10,10,102,102,102,102,102,102,102,102,102,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,10,0,0,0,0,0,20,20,0,0,0,0,10,102,102,102,102,102,102,102,102,102,102,102,102,101,101,101,101,101,101,101,101,101,101,101,101
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,10,0,0,0,0,0,20,20,0,0,0,0,10,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,10,10,10,10,10,10,10,10,10,10,10,10,10,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,100,100,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,100,100,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,100,100,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,100,100,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,101,101,101,101,101,101,101,101,101,101
