102,102,102,102,102,102,102,102,10,10,10,10,10,20,10,10,0,0,10,10,20,20,10,81,10,81,10,10,81,10,20,20,10,10,0,0,10,10,20,10,10,10,10,10,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,10,99,99,99,95,0,10,80,80,80,80,10,10,10,10,81,81,81,81,10,81,10,10,10,10,82,82,82,82,10,0,95,99,99,99,10,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,10,99,93,99,95,0,20,80,80,80,80,20,20,0,50,81,81,81,81,81,81,51,0,20,20,82,82,82,82,20,0,95,99,91,99,10,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,10,99,99,99,95,0,20,80,80,80,80,20,20,0,52,81,81,10,10,81,81,53,0,20,20,82,82,82,82,20,0,95,99,99,99,10,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,10,99,94,99,95,0,20,80,80,80,80,20,20,0,54,81,81,81,81,81,81,55,0,20,20,82,82,82,82,20,0,95,99,92,99,10,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,10,99,99,99,95,0,10,80,80,80,80,10,10,10,10,81,10,81,81,81,81,10,10,10,10,82,82,82,82,10,0,95,99,99,99,10,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,10,10,10,10,10,20,10,10,0,0,10,10,20,20,10,81,10,10,81,10,81,10,20,20,10,10,0,0,10,10,20,10,10,10,10,10,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,20,0,20,0,0,0,0,20,20,10,81,81,81,81,81,81,10,20,20,0,0,0,0,20,0,20,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,0,10,0,10,20,10,0,10,0,10,10,10,20,20,10,10,10,0,10,0,10,20,10,0,10,0,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,0,0,0,0,20,20,0,0,0,0,20,0,0,0,20,0,0,0,0,0,20,20,0,0,0,0,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,102,102,100,100,102,102,102,102,102,102,102,102,102,100,100,100,101,101,101,101,101,101,101,101,100,100,101,101,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,102,102,100,100,102,102,102,102,102,102,102,102,102,100,100,100,101,101,101,101,101,101,101,101,100,100,101,101,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,101,101,101,101,101,101,101,101,101,101,101,101
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,100,100,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,100,100,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,100,100,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,100,100,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,101,101,101,101,101,101,101,101,101,101
102,102,102,102,102,102,102,102,102,102,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,101,101,101,101,101,101,101,101,101,101
